raceId,driverId,lap_num,year,date,driverRef,constructorId,constructorRef,constructor_pretty
841,20,1,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,2,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,3,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,4,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,5,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,6,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,7,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,8,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,9,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,10,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,11,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,12,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,13,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,17,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,18,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,19,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,20,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,21,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,22,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,23,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,24,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,25,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,26,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,27,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,28,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,29,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,30,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,31,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,32,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,33,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,34,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,35,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,36,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,37,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,38,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,39,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,40,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,41,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,42,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,43,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,44,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,45,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,46,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,47,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,48,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,49,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,50,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,51,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,52,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,53,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,54,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,55,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,56,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,57,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,20,58,2011,2011-03-27,vettel,9,red_bull,Red Bull
841,1,14,2011,2011-03-27,hamilton,1,mclaren,McLaren
841,1,15,2011,2011-03-27,hamilton,1,mclaren,McLaren
841,1,16,2011,2011-03-27,hamilton,1,mclaren,McLaren
842,20,1,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,2,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,3,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,4,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,5,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,6,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,7,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,8,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,9,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,10,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,11,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,12,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,13,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,15,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,16,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,17,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,18,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,19,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,20,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,21,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,22,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,23,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,24,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,25,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,27,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,28,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,29,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,30,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,31,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,32,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,33,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,34,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,35,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,36,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,37,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,38,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,39,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,40,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,41,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,42,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,43,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,44,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,45,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,46,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,47,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,48,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,49,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,50,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,51,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,52,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,53,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,54,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,55,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,20,56,2011,2011-04-10,vettel,9,red_bull,Red Bull
842,4,14,2011,2011-04-10,alonso,6,ferrari,Ferrari
842,4,26,2011,2011-04-10,alonso,6,ferrari,Ferrari
843,18,1,2011,2011-04-17,button,1,mclaren,McLaren
843,18,2,2011,2011-04-17,button,1,mclaren,McLaren
843,18,3,2011,2011-04-17,button,1,mclaren,McLaren
843,18,4,2011,2011-04-17,button,1,mclaren,McLaren
843,18,5,2011,2011-04-17,button,1,mclaren,McLaren
843,18,6,2011,2011-04-17,button,1,mclaren,McLaren
843,18,7,2011,2011-04-17,button,1,mclaren,McLaren
843,18,8,2011,2011-04-17,button,1,mclaren,McLaren
843,18,9,2011,2011-04-17,button,1,mclaren,McLaren
843,18,10,2011,2011-04-17,button,1,mclaren,McLaren
843,18,11,2011,2011-04-17,button,1,mclaren,McLaren
843,18,12,2011,2011-04-17,button,1,mclaren,McLaren
843,18,13,2011,2011-04-17,button,1,mclaren,McLaren
843,1,14,2011,2011-04-17,hamilton,1,mclaren,McLaren
843,1,52,2011,2011-04-17,hamilton,1,mclaren,McLaren
843,1,53,2011,2011-04-17,hamilton,1,mclaren,McLaren
843,1,54,2011,2011-04-17,hamilton,1,mclaren,McLaren
843,1,55,2011,2011-04-17,hamilton,1,mclaren,McLaren
843,1,56,2011,2011-04-17,hamilton,1,mclaren,McLaren
843,20,25,2011,2011-04-17,vettel,9,red_bull,Red Bull
843,20,26,2011,2011-04-17,vettel,9,red_bull,Red Bull
843,20,27,2011,2011-04-17,vettel,9,red_bull,Red Bull
843,20,28,2011,2011-04-17,vettel,9,red_bull,Red Bull
843,20,29,2011,2011-04-17,vettel,9,red_bull,Red Bull
843,20,30,2011,2011-04-17,vettel,9,red_bull,Red Bull
843,20,40,2011,2011-04-17,vettel,9,red_bull,Red Bull
843,20,41,2011,2011-04-17,vettel,9,red_bull,Red Bull
843,20,42,2011,2011-04-17,vettel,9,red_bull,Red Bull
843,20,43,2011,2011-04-17,vettel,9,red_bull,Red Bull
843,20,44,2011,2011-04-17,vettel,9,red_bull,Red Bull
843,20,45,2011,2011-04-17,vettel,9,red_bull,Red Bull
843,20,46,2011,2011-04-17,vettel,9,red_bull,Red Bull
843,20,47,2011,2011-04-17,vettel,9,red_bull,Red Bull
843,20,48,2011,2011-04-17,vettel,9,red_bull,Red Bull
843,20,49,2011,2011-04-17,vettel,9,red_bull,Red Bull
843,20,50,2011,2011-04-17,vettel,9,red_bull,Red Bull
843,20,51,2011,2011-04-17,vettel,9,red_bull,Red Bull
843,3,17,2011,2011-04-17,rosberg,131,mercedes,Mercedes
843,3,18,2011,2011-04-17,rosberg,131,mercedes,Mercedes
843,3,19,2011,2011-04-17,rosberg,131,mercedes,Mercedes
843,3,20,2011,2011-04-17,rosberg,131,mercedes,Mercedes
843,3,21,2011,2011-04-17,rosberg,131,mercedes,Mercedes
843,3,22,2011,2011-04-17,rosberg,131,mercedes,Mercedes
843,3,23,2011,2011-04-17,rosberg,131,mercedes,Mercedes
843,3,24,2011,2011-04-17,rosberg,131,mercedes,Mercedes
843,3,34,2011,2011-04-17,rosberg,131,mercedes,Mercedes
843,3,35,2011,2011-04-17,rosberg,131,mercedes,Mercedes
843,3,36,2011,2011-04-17,rosberg,131,mercedes,Mercedes
843,3,37,2011,2011-04-17,rosberg,131,mercedes,Mercedes
843,3,38,2011,2011-04-17,rosberg,131,mercedes,Mercedes
843,3,39,2011,2011-04-17,rosberg,131,mercedes,Mercedes
843,13,31,2011,2011-04-17,massa,6,ferrari,Ferrari
843,13,32,2011,2011-04-17,massa,6,ferrari,Ferrari
843,13,33,2011,2011-04-17,massa,6,ferrari,Ferrari
843,4,15,2011,2011-04-17,alonso,6,ferrari,Ferrari
843,4,16,2011,2011-04-17,alonso,6,ferrari,Ferrari
844,20,1,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,2,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,3,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,4,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,5,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,6,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,7,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,8,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,9,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,10,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,11,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,13,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,14,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,15,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,16,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,17,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,18,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,19,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,20,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,21,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,22,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,23,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,24,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,25,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,26,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,27,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,28,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,29,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,30,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,31,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,32,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,33,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,34,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,35,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,36,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,37,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,38,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,39,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,40,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,41,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,42,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,43,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,44,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,45,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,46,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,47,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,48,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,49,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,50,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,51,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,52,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,53,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,54,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,55,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,56,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,57,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,20,58,2011,2011-05-08,vettel,9,red_bull,Red Bull
844,18,12,2011,2011-05-08,button,1,mclaren,McLaren
845,4,1,2011,2011-05-22,alonso,6,ferrari,Ferrari
845,4,2,2011,2011-05-22,alonso,6,ferrari,Ferrari
845,4,3,2011,2011-05-22,alonso,6,ferrari,Ferrari
845,4,4,2011,2011-05-22,alonso,6,ferrari,Ferrari
845,4,5,2011,2011-05-22,alonso,6,ferrari,Ferrari
845,4,6,2011,2011-05-22,alonso,6,ferrari,Ferrari
845,4,7,2011,2011-05-22,alonso,6,ferrari,Ferrari
845,4,8,2011,2011-05-22,alonso,6,ferrari,Ferrari
845,4,9,2011,2011-05-22,alonso,6,ferrari,Ferrari
845,4,10,2011,2011-05-22,alonso,6,ferrari,Ferrari
845,4,12,2011,2011-05-22,alonso,6,ferrari,Ferrari
845,4,13,2011,2011-05-22,alonso,6,ferrari,Ferrari
845,4,14,2011,2011-05-22,alonso,6,ferrari,Ferrari
845,4,15,2011,2011-05-22,alonso,6,ferrari,Ferrari
845,4,16,2011,2011-05-22,alonso,6,ferrari,Ferrari
845,4,17,2011,2011-05-22,alonso,6,ferrari,Ferrari
845,4,18,2011,2011-05-22,alonso,6,ferrari,Ferrari
845,20,24,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,25,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,26,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,27,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,28,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,29,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,30,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,31,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,32,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,33,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,36,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,37,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,38,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,39,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,40,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,41,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,42,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,43,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,44,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,45,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,46,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,47,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,50,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,51,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,52,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,53,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,54,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,55,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,56,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,57,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,58,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,59,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,60,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,61,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,62,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,63,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,64,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,65,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,20,66,2011,2011-05-22,vettel,9,red_bull,Red Bull
845,1,11,2011,2011-05-22,hamilton,1,mclaren,McLaren
845,1,19,2011,2011-05-22,hamilton,1,mclaren,McLaren
845,1,20,2011,2011-05-22,hamilton,1,mclaren,McLaren
845,1,21,2011,2011-05-22,hamilton,1,mclaren,McLaren
845,1,22,2011,2011-05-22,hamilton,1,mclaren,McLaren
845,1,23,2011,2011-05-22,hamilton,1,mclaren,McLaren
845,1,34,2011,2011-05-22,hamilton,1,mclaren,McLaren
845,1,35,2011,2011-05-22,hamilton,1,mclaren,McLaren
845,1,48,2011,2011-05-22,hamilton,1,mclaren,McLaren
845,1,49,2011,2011-05-22,hamilton,1,mclaren,McLaren
846,20,1,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,2,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,3,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,4,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,5,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,6,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,7,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,8,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,9,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,10,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,11,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,12,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,13,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,14,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,15,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,33,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,34,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,35,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,36,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,37,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,38,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,39,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,40,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,41,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,42,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,43,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,44,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,45,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,46,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,47,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,48,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,49,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,50,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,51,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,52,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,53,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,54,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,55,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,56,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,57,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,58,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,59,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,60,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,61,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,62,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,63,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,64,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,65,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,66,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,67,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,68,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,69,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,70,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,71,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,72,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,73,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,74,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,75,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,76,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,77,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,20,78,2011,2011-05-29,vettel,9,red_bull,Red Bull
846,18,17,2011,2011-05-29,button,1,mclaren,McLaren
846,18,18,2011,2011-05-29,button,1,mclaren,McLaren
846,18,19,2011,2011-05-29,button,1,mclaren,McLaren
846,18,20,2011,2011-05-29,button,1,mclaren,McLaren
846,18,21,2011,2011-05-29,button,1,mclaren,McLaren
846,18,22,2011,2011-05-29,button,1,mclaren,McLaren
846,18,23,2011,2011-05-29,button,1,mclaren,McLaren
846,18,24,2011,2011-05-29,button,1,mclaren,McLaren
846,18,25,2011,2011-05-29,button,1,mclaren,McLaren
846,18,26,2011,2011-05-29,button,1,mclaren,McLaren
846,18,27,2011,2011-05-29,button,1,mclaren,McLaren
846,18,28,2011,2011-05-29,button,1,mclaren,McLaren
846,18,29,2011,2011-05-29,button,1,mclaren,McLaren
846,18,30,2011,2011-05-29,button,1,mclaren,McLaren
846,18,31,2011,2011-05-29,button,1,mclaren,McLaren
846,18,32,2011,2011-05-29,button,1,mclaren,McLaren
846,4,16,2011,2011-05-29,alonso,6,ferrari,Ferrari
847,20,1,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,2,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,3,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,4,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,5,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,6,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,7,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,8,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,9,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,10,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,11,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,12,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,13,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,14,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,15,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,16,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,17,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,18,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,19,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,21,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,22,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,23,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,24,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,25,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,26,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,27,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,28,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,29,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,30,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,31,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,32,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,33,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,34,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,35,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,36,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,37,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,38,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,39,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,40,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,41,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,42,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,43,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,44,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,45,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,46,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,47,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,48,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,49,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,50,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,51,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,52,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,53,2011,2011-06-12,vettel,9,red_bull,Red Bull
847,20,54,2011,2011-06-12,vettel,9,red_bull,Red Bull
